timestamp,participant_id,gesture,true gesture,landmarks
20250403_175929_355076,19,stop,stop,"[[0.5163792967796326, 0.5100248456001282, -0.9217621684074402], [0.5251696109771729, 0.48599910736083984, -0.8906826972961426], [0.5312526226043701, 0.485399067401886, -0.8906930685043335], [0.5369889140129089, 0.4849361777305603, -0.8912148475646973], [0.5066424012184143, 0.4875321090221405, -0.8898791074752808], [0.4995812773704529, 0.488165944814682, -0.8899999856948853], [0.49299120903015137, 0.488923579454422, -0.8899842500686646], [0.542357861995697, 0.49023503065109253, -0.6685925722122192], [0.4808472692966461, 0.4975484609603882, -0.6617403030395508], [0.5250085592269897, 0.5313276648521423, -0.8356553316116333], [0.5064021348953247, 0.5342820286750793, -0.8333168029785156], [0.6143482327461243, 0.6030185222625732, -0.5224118828773499], [0.4253842234611511, 0.6053749322891235, -0.4957609176635742], [0.7345811724662781, 0.6443219780921936, -0.5902195572853088], [0.3052132725715637, 0.6290795207023621, -0.5596485733985901], [0.8645626306533813, 0.6499598026275635, -0.7694307565689087], [0.18139687180519104, 0.5813805460929871, -0.735720694065094], [0.9103767275810242, 0.6948549747467041, -0.8136287927627563], [0.14723525941371918, 0.559579610824585, -0.7678812742233276], [0.9102053642272949, 0.6517762541770935, -0.8638799786567688], [0.14563950896263123, 0.5487254858016968, -0.8232963681221008], [0.8960832357406616, 0.6752036213874817, -0.7983919382095337], [0.1569128781557083, 0.5562584400177002, -0.7674652338027954], [0.5699825286865234, 0.9049028158187866, -0.010960535146296024], [0.45692673325538635, 0.900276243686676, 0.011357604525983334], [0.5968934893608093, 1.0466690063476562, -0.756123960018158], [0.39593106508255005, 1.0097779035568237, -0.6401987671852112], [0.5399112701416016, 1.1631418466567993, -0.16959059238433838], [0.4380507469177246, 1.1791629791259766, -0.0905057042837143], [0.5350494384765625, 1.1667125225067139, -0.11414505541324615], [0.4455268979072571, 1.189744234085083, -0.03755657374858856], [0.5263436436653137, 1.2412837743759155, -0.279465913772583], [0.44924479722976685, 1.2723231315612793, -0.21571394801139832]]"
20250403_180022_499846,19,stop,right,"[[0.5322238802909851, 0.5236414670944214, -0.5219852924346924], [0.5454308390617371, 0.501409113407135, -0.5071262717247009], [0.5527228116989136, 0.5028078556060791, -0.5072627067565918], [0.5593602657318115, 0.5043526291847229, -0.507634162902832], [0.5250127911567688, 0.49592119455337524, -0.4982224404811859], [0.5192530155181885, 0.4935927987098694, -0.4982604384422302], [0.5145975947380066, 0.4920448660850525, -0.4982984662055969], [0.5689597129821777, 0.5110399127006531, -0.3791654706001282], [0.5101391673088074, 0.4978776276111603, -0.32927006483078003], [0.5429381132125854, 0.5489532351493835, -0.4655733108520508], [0.5198230147361755, 0.5438050031661987, -0.45478883385658264], [0.6176758408546448, 0.6435001492500305, -0.3171229660511017], [0.44899940490722656, 0.591335654258728, -0.18204250931739807], [0.644265353679657, 0.794053852558136, -0.4087417721748352], [0.33534136414527893, 0.5698729753494263, -0.15120284259319305], [0.6128273606300354, 0.8868263959884644, -0.6419514417648315], [0.2208816111087799, 0.527056097984314, -0.24708965420722961], [0.6191724538803101, 0.9365130662918091, -0.6950638294219971], [0.18686141073703766, 0.5247644186019897, -0.2703310251235962], [0.6010281443595886, 0.926040530204773, -0.7206208109855652], [0.18505819141864777, 0.5226514935493469, -0.31622418761253357], [0.5954868793487549, 0.9100914597511292, -0.6552078723907471], [0.1950141042470932, 0.5253844261169434, -0.2731204926967621], [0.5722879767417908, 0.913191020488739, -0.00486135296523571], [0.46201151609420776, 0.897576630115509, 0.005098872818052769], [0.5947146415710449, 1.0846837759017944, -0.45348912477493286], [0.39403021335601807, 1.008962869644165, -0.45191264152526855], [0.5573304891586304, 1.1897276639938354, 0.07580548524856567], [0.4538942277431488, 1.1300524473190308, 0.05469728633761406], [0.5503056645393372, 1.1930569410324097, 0.13094207644462585], [0.4660190939903259, 1.128210186958313, 0.1085093766450882], [0.5521718859672546, 1.2557685375213623, 0.06412628293037415], [0.4638167917728424, 1.2055283784866333, 0.049418412148952484]]"
20250403_180101_779187,19,right,right,"[[0.5821599960327148, 0.5367927551269531, -0.8141363859176636], [0.5967963933944702, 0.5147194266319275, -0.7887935638427734], [0.603606104850769, 0.5168069005012512, -0.7888219952583313], [0.609717845916748, 0.5191304087638855, -0.7891541719436646], [0.5771533250808716, 0.5086713433265686, -0.7910336256027222], [0.5704123377799988, 0.5064982175827026, -0.7913327217102051], [0.5643762350082397, 0.5045644044876099, -0.7914794087409973], [0.6143481731414795, 0.5282846093177795, -0.5998114347457886], [0.5523717999458313, 0.5084831118583679, -0.6190067529678345], [0.5860389471054077, 0.564548909664154, -0.7410936951637268], [0.5669732093811035, 0.5568936467170715, -0.7469542622566223], [0.636797308921814, 0.6879125833511353, -0.5135236978530884], [0.47516846656799316, 0.5877630710601807, -0.4588669240474701], [0.6116634011268616, 0.8667386770248413, -0.5140573978424072], [0.33710911870002747, 0.545788586139679, -0.467136949300766], [0.564700722694397, 0.9886268377304077, -0.6184277534484863], [0.21311216056346893, 0.4748305082321167, -0.5313245058059692], [0.5603429079055786, 1.0386135578155518, -0.6302511096000671], [0.16295036673545837, 0.4541909396648407, -0.5539118051528931], [0.5410595536231995, 1.0304096937179565, -0.6571590304374695], [0.15374015271663666, 0.4520720839500427, -0.6017425060272217], [0.5387643575668335, 1.0053598880767822, -0.6353625655174255], [0.17724928259849548, 0.45897176861763, -0.5576092600822449], [0.5706478357315063, 0.9141787886619568, -0.0031491913832724094], [0.461243212223053, 0.8980078101158142, 0.0032284024637192488], [0.5990158915519714, 1.0636022090911865, -0.41086530685424805], [0.3821544051170349, 1.0086454153060913, -0.5372555255889893], [0.5753760933876038, 1.1731975078582764, 0.08153599500656128], [0.4594804346561432, 1.125993013381958, 0.015058912336826324], [0.5687329173088074, 1.1835309267044067, 0.12898726761341095], [0.4723263382911682, 1.12239670753479, 0.07084176689386368], [0.5756190419197083, 1.2428666353225708, 0.008023529313504696], [0.47230058908462524, 1.2058093547821045, -0.06015283986926079]]"
20250403_180224_355092,19,stop,stop,"[[0.5353503227233887, 0.4917704463005066, -0.7090573310852051], [0.5414770245552063, 0.4716535210609436, -0.6834193468093872], [0.547528862953186, 0.47168636322021484, -0.6834516525268555], [0.5533798933029175, 0.47169986367225647, -0.6837732195854187], [0.5226320028305054, 0.47253650426864624, -0.6848142743110657], [0.5143643617630005, 0.47354835271835327, -0.6849551796913147], [0.5062323212623596, 0.47499048709869385, -0.6849771738052368], [0.5607525110244751, 0.4804370105266571, -0.5010493993759155], [0.4959171712398529, 0.4860709309577942, -0.5080169439315796], [0.5439722537994385, 0.5152829885482788, -0.6383256316184998], [0.5240334868431091, 0.5157684087753296, -0.6399179697036743], [0.6230309009552002, 0.5957115888595581, -0.4174560010433197], [0.44226235151290894, 0.5827838182449341, -0.3935571312904358], [0.7294987440109253, 0.5748998522758484, -0.4946408271789551], [0.3118886351585388, 0.5593050718307495, -0.46572527289390564], [0.847865104675293, 0.48940712213516235, -0.6166372299194336], [0.19410619139671326, 0.47126662731170654, -0.6219807267189026], [0.882163405418396, 0.45578667521476746, -0.6424190998077393], [0.15732727944850922, 0.44002392888069153, -0.6472581028938293], [0.8811504244804382, 0.4499239921569824, -0.6750383973121643], [0.1582345813512802, 0.4287143647670746, -0.6866147518157959], [0.8688052892684937, 0.46047818660736084, -0.6382701396942139], [0.1726110577583313, 0.44033485651016235, -0.6459968686103821], [0.5715209245681763, 0.8997333645820618, -0.003040191950276494], [0.461160272359848, 0.8903710842132568, 0.0031301244162023067], [0.616144061088562, 1.0392401218414307, -0.4789636731147766], [0.38249436020851135, 1.008264183998108, -0.48173078894615173], [0.5404078364372253, 1.1044156551361084, 0.026977207511663437], [0.45461970567703247, 1.1066524982452393, 0.0565626434981823], [0.5195450186729431, 1.0224316120147705, 0.08066549897193909], [0.46603941917419434, 1.09990656375885, 0.11252579838037491], [0.50785893201828, 1.168923258781433, -0.008977165445685387], [0.4667220115661621, 1.1752681732177734, 0.032066311687231064]]"
20250403_180354_752706,19,left,left,"[[0.4276844561100006, 0.504744291305542, -1.7502599954605103], [0.44072046875953674, 0.4520931541919708, -1.7303632497787476], [0.4513699412345886, 0.4482296109199524, -1.7302528619766235], [0.4604262709617615, 0.44439637660980225, -1.7305694818496704], [0.4028477072715759, 0.45876720547676086, -1.7385790348052979], [0.387920618057251, 0.4595273435115814, -1.7389028072357178], [0.3747097849845886, 0.46005886793136597, -1.7389625310897827], [0.4714830815792084, 0.4364343285560608, -1.384163737297058], [0.35779160261154175, 0.45860812067985535, -1.409326195716858], [0.44624757766723633, 0.5379801392555237, -1.601179838180542], [0.40486258268356323, 0.5515738129615784, -1.608252763748169], [0.5637096166610718, 0.5289099812507629, -0.945109486579895], [0.27169355750083923, 0.699906587600708, -1.166332483291626], [0.7712469100952148, 0.4563327133655548, -0.8091713786125183], [0.29738765954971313, 0.9710952639579773, -1.1970306634902954], [0.9788823127746582, 0.4078369438648224, -0.8788649439811707], [0.4602562487125397, 1.1406879425048828, -1.3016754388809204], [1.0574672222137451, 0.35639727115631104, -0.9203547239303589], [0.48847395181655884, 1.1985838413238525, -1.3550914525985718], [1.056819200515747, 0.36303359270095825, -1.005251169204712], [0.4998656213283539, 1.1694567203521729, -1.421856164932251], [1.0236295461654663, 0.4353584051132202, -0.9218668937683105], [0.4935724139213562, 1.1495091915130615, -1.3274275064468384], [0.5095342993736267, 0.9946249723434448, 0.05392353981733322], [0.35260289907455444, 1.0740617513656616, -0.05295388773083687], [0.5236657857894897, 1.44114089012146, 0.398829847574234], [0.3714420795440674, 1.4704077243804932, 0.2531570494174957], [0.5370375514030457, 1.7605537176132202, 0.9639304876327515], [0.3911344110965729, 1.8006337881088257, 0.7239633202552795], [0.5348124504089355, 1.8125884532928467, 1.0011558532714844], [0.37865155935287476, 1.8469167947769165, 0.7617806196212769], [0.563998818397522, 1.8700350522994995, 0.6890968084335327], [0.47155389189720154, 1.9306418895721436, 0.41230064630508423]]"
20250403_180431_656205,19,left,left,"[[0.48191195726394653, 0.5905004143714905, -1.6783745288848877], [0.4928573966026306, 0.5441797375679016, -1.6633265018463135], [0.5041362047195435, 0.5390528440475464, -1.6632493734359741], [0.51444411277771, 0.5339675545692444, -1.6635395288467407], [0.46058782935142517, 0.5494357943534851, -1.6615453958511353], [0.4500792622566223, 0.5485664010047913, -1.661710500717163], [0.44102850556373596, 0.5475667715072632, -1.6616817712783813], [0.5283035635948181, 0.5211730599403381, -1.335066318511963], [0.4336264729499817, 0.5421306490898132, -1.32197904586792], [0.5030909776687622, 0.6160371899604797, -1.536134123802185], [0.47200050950050354, 0.6242306232452393, -1.531930685043335], [0.6022587418556213, 0.5779550671577454, -0.8712636828422546], [0.35248297452926636, 0.6960782408714294, -0.9940363764762878], [0.7450392842292786, 0.4948578178882599, -0.7229968905448914], [0.3309093117713928, 0.9545116424560547, -1.0198924541473389], [0.933021068572998, 0.4198070168495178, -0.6824160814285278], [0.3146108388900757, 1.2044823169708252, -1.1825687885284424], [0.9776126742362976, 0.4007863998413086, -0.7161165475845337], [0.30455508828163147, 1.2779961824417114, -1.2892014980316162], [0.9830725789070129, 0.39217814803123474, -0.8090718984603882], [0.32133933901786804, 1.282511591911316, -1.2770663499832153], [0.96222323179245, 0.40146589279174805, -0.7281390428543091], [0.333116739988327, 1.2579585313796997, -1.1936076879501343], [0.5602771043777466, 0.9738555550575256, 0.023948485031723976], [0.4194994568824768, 0.989846408367157, -0.023294422775506973], [0.5349525213241577, 1.193053126335144, -0.010913217440247536], [0.4246354103088379, 1.3073562383651733, -0.08857749402523041], [0.5285869836807251, 1.5308350324630737, 0.4292718768119812], [0.44671279191970825, 1.5850552320480347, 0.2895042598247528], [0.5242846012115479, 1.574907898902893, 0.45153236389160156], [0.44363299012184143, 1.6208367347717285, 0.310383141040802], [0.539299726486206, 1.615107774734497, 0.13835538923740387], [0.4765186309814453, 1.7276278734207153, -0.030854329466819763]]"
20250403_180516_714710,19,right,right,"[[0.5307011604309082, 0.5581681728363037, -0.6085498332977295], [0.5448886752128601, 0.5254800915718079, -0.564602792263031], [0.5528335571289062, 0.5264933109283447, -0.5650001764297485], [0.560953676700592, 0.5270618200302124, -0.5651717185974121], [0.5213539004325867, 0.5194951295852661, -0.5747595429420471], [0.5130678415298462, 0.5169866681098938, -0.5750836730003357], [0.5049411058425903, 0.5146867036819458, -0.5755919814109802], [0.5680080652236938, 0.5263067483901978, -0.27013736963272095], [0.49350833892822266, 0.5140451788902283, -0.31496724486351013], [0.5363505482673645, 0.5876125693321228, -0.4964917302131653], [0.5142358541488647, 0.5804264545440674, -0.5101522207260132], [0.619174599647522, 0.7009163498878479, -0.12949614226818085], [0.3948211967945099, 0.6309884786605835, -0.1505172699689865], [0.6459063291549683, 0.927249014377594, -0.18526265025138855], [0.24961014091968536, 0.5552316904067993, -0.16787144541740417], [0.6251291036605835, 1.056376576423645, -0.5205764174461365], [0.11248459666967392, 0.41711747646331787, -0.38275665044784546], [0.6179269552230835, 1.1236377954483032, -0.5808497667312622], [0.05825381353497505, 0.3920937776565552, -0.45200544595718384], [0.6097909808158875, 1.0933549404144287, -0.6591969132423401], [0.05363013595342636, 0.3838120698928833, -0.519220232963562], [0.6041902899742126, 1.0706084966659546, -0.5774628520011902], [0.07027480751276016, 0.39029401540756226, -0.425163596868515], [0.5914890766143799, 1.158614993095398, -0.006212396081537008], [0.4319174885749817, 1.1504685878753662, 0.007094836328178644], [0.5690500140190125, 1.5153179168701172, -0.044543974101543427], [0.42538705468177795, 1.4847382307052612, -0.12980154156684875], [0.5770480036735535, 1.866021752357483, 0.21422651410102844], [0.42277416586875916, 1.858764886856079, 0.03511941805481911], [0.578698992729187, 1.9137110710144043, 0.2203231155872345], [0.41822585463523865, 1.9092954397201538, 0.036998290568590164], [0.5589063763618469, 1.9693067073822021, -0.10411219298839569], [0.4421062469482422, 1.965054988861084, -0.3529566526412964]]"
20250403_180552_965960,19,left,left,"[[0.46974462270736694, 0.5619550347328186, -0.62162846326828], [0.47905388474464417, 0.5200966000556946, -0.6010297536849976], [0.4876324236392975, 0.5168782472610474, -0.6012197732925415], [0.4964148998260498, 0.5142199397087097, -0.6015888452529907], [0.45487266778945923, 0.5269517302513123, -0.6012066602706909], [0.4474599361419678, 0.5276618599891663, -0.6012697219848633], [0.44080495834350586, 0.5279752612113953, -0.6016908884048462], [0.513442873954773, 0.5107944011688232, -0.3703520894050598], [0.44355958700180054, 0.5240803956985474, -0.36075422167778015], [0.49114280939102173, 0.5837210416793823, -0.5288241505622864], [0.46207720041275024, 0.588184654712677, -0.5254244208335876], [0.6161220669746399, 0.6873486638069153, -0.14425145089626312], [0.3905354142189026, 0.6764583587646484, -0.22866055369377136], [0.6775291562080383, 0.9202797412872314, 0.018852265551686287], [0.34764599800109863, 0.9269401431083679, -0.216055229306221], [0.743274986743927, 1.092522382736206, -0.11464057862758636], [0.3578481078147888, 1.0926830768585205, -0.494720995426178], [0.798966109752655, 1.152092695236206, -0.1469430923461914], [0.3478713631629944, 1.161067247390747, -0.5638676881790161], [0.7931427955627441, 1.147877812385559, -0.2251734435558319], [0.36824068427085876, 1.155689001083374, -0.6289369463920593], [0.7698714733123779, 1.129392147064209, -0.15268394351005554], [0.3783813714981079, 1.1322758197784424, -0.5286960601806641], [0.5756884217262268, 1.1545199155807495, -0.014861540868878365], [0.42103251814842224, 1.1547150611877441, 0.016223039478063583], [0.5705235004425049, 1.5261991024017334, 0.0027180779725313187], [0.4108072817325592, 1.5199763774871826, -0.014093180187046528], [0.5652953386306763, 1.8771741390228271, 0.31633251905441284], [0.41222476959228516, 1.8757493495941162, 0.17123353481292725], [0.569423258304596, 1.9260088205337524, 0.32909494638442993], [0.4123765528202057, 1.9263900518417358, 0.1777244508266449], [0.5379424095153809, 1.985909342765808, 0.006184049416333437], [0.4305996298789978, 1.9839905500411987, -0.18760360777378082]]"
20250403_180643_349155,19,right,right,"[[0.6632988452911377, 0.6211187839508057, -0.45348674058914185], [0.6840546727180481, 0.5983572602272034, -0.4101282060146332], [0.6881993412971497, 0.6027151346206665, -0.41053953766822815], [0.6916470527648926, 0.6068385243415833, -0.4109720289707184], [0.6659961938858032, 0.5782880187034607, -0.4474354684352875], [0.6577454805374146, 0.568834125995636, -0.4477270543575287], [0.649062991142273, 0.5595035552978516, -0.44818544387817383], [0.6824471354484558, 0.6094595789909363, -0.1290753185749054], [0.6257216930389404, 0.5437651872634888, -0.30560415983200073], [0.6497758626937866, 0.6515802145004272, -0.3442113995552063], [0.6323970556259155, 0.6338939666748047, -0.3959580659866333], [0.6762996912002563, 0.7560842037200928, -0.019749261438846588], [0.478563129901886, 0.6165169477462769, -0.20343291759490967], [0.6703985929489136, 0.949971616268158, -0.013285798951983452], [0.3280303180217743, 0.5034480690956116, -0.3459075093269348], [0.6873937845230103, 1.0982106924057007, -0.2695747911930084], [0.17215527594089508, 0.35838523507118225, -0.4884258806705475], [0.6829971671104431, 1.1611608266830444, -0.32562321424484253], [0.11873702704906464, 0.33565554022789, -0.5504401326179504], [0.6830107569694519, 1.131174087524414, -0.3734900653362274], [0.12024368345737457, 0.34170687198638916, -0.6056174039840698], [0.6770673990249634, 1.110198736190796, -0.3046993315219879], [0.1366027593612671, 0.3522469699382782, -0.5249614715576172], [0.6173151731491089, 1.162919282913208, 0.03703862428665161], [0.4760969579219818, 1.1382136344909668, -0.03648685663938522], [0.5926021337509155, 1.5019952058792114, -0.019859161227941513], [0.45837363600730896, 1.481438398361206, -0.1587073802947998], [0.5958542227745056, 1.8433022499084473, 0.20725497603416443], [0.4518517553806305, 1.8354192972183228, -0.039382580667734146], [0.5935397744178772, 1.8860409259796143, 0.21976587176322937], [0.44337859749794006, 1.8793102502822876, -0.03746196627616882], [0.5839464068412781, 1.9527016878128052, -0.05905013531446457], [0.4734482169151306, 1.946044921875, -0.3819040358066559]]"
20250404_160829_796822,20,left,left,"[[0.5076859593391418, 0.5515823364257812, -0.7271714806556702], [0.5191494226455688, 0.5210443139076233, -0.693213939666748], [0.5283567905426025, 0.5194199085235596, -0.6931985020637512], [0.5359890460968018, 0.5182058215141296, -0.6931540966033936], [0.4942491948604584, 0.5266675353050232, -0.7032846212387085], [0.4883865714073181, 0.5287226438522339, -0.7033162713050842], [0.4816715121269226, 0.531114399433136, -0.7035735845565796], [0.5510425567626953, 0.5255836844444275, -0.45566028356552124], [0.478121817111969, 0.544806182384491, -0.46514207124710083], [0.5289502143859863, 0.5800195336341858, -0.6379637718200684], [0.4983575940132141, 0.5872907042503357, -0.6399272084236145], [0.6305414438247681, 0.6592541337013245, -0.22073960304260254], [0.43598848581314087, 0.703611433506012, -0.3402579426765442], [0.7644295692443848, 0.7903124690055847, -0.06623378396034241], [0.41056960821151733, 0.92696213722229, -0.33200904726982117], [0.9155505299568176, 0.8258867263793945, -0.1710210144519806], [0.42786461114883423, 1.115166187286377, -0.5201513171195984], [0.9548676609992981, 0.8432356715202332, -0.19113482534885406], [0.4287891983985901, 1.1864908933639526, -0.5580089688301086], [0.9592167735099792, 0.8423593044281006, -0.26656216382980347], [0.44352301955223083, 1.1771451234817505, -0.6262872219085693], [0.9419024586677551, 0.841066300868988, -0.20675647258758545], [0.4463823735713959, 1.1536506414413452, -0.5492774844169617], [0.6237970590591431, 1.0538544654846191, -0.010683686472475529], [0.4910707473754883, 1.0898165702819824, 0.012375639751553535], [0.6364217400550842, 1.4021600484848022, 0.020455820485949516], [0.49625882506370544, 1.4096729755401611, 0.013988355174660683], [0.6376293897628784, 1.6801095008850098, 0.3408129811286926], [0.505167543888092, 1.6921082735061646, 0.207061767578125], [0.6427544355392456, 1.716373324394226, 0.3513609766960144], [0.5043785572052002, 1.7263712882995605, 0.21393927931785583], [0.6201215386390686, 1.7714440822601318, 0.053556449711322784], [0.5337244272232056, 1.7938520908355713, -0.11377418041229248]]"
20250404_160930_987196,20,stop,stop,"[[0.5185069441795349, 0.5675714015960693, -0.6581345200538635], [0.5328184366226196, 0.5367210507392883, -0.6414045691490173], [0.5423764586448669, 0.5348144173622131, -0.6415364742279053], [0.5523101687431335, 0.5334174633026123, -0.6416424512863159], [0.5079954862594604, 0.5408065915107727, -0.6271752119064331], [0.5004140734672546, 0.5415233969688416, -0.6270715594291687], [0.49465179443359375, 0.5419930219650269, -0.6273548007011414], [0.5692834854125977, 0.5390234589576721, -0.44286590814590454], [0.4959385395050049, 0.5475409030914307, -0.3704023063182831], [0.541210412979126, 0.5940626859664917, -0.5791044235229492], [0.5094111561775208, 0.6011574864387512, -0.5581681132316589], [0.6486368775367737, 0.6999014019966125, -0.3081372380256653], [0.4441053867340088, 0.6952651143074036, -0.16647246479988098], [0.6646486520767212, 0.9238464832305908, -0.28252673149108887], [0.3819250166416168, 0.8997012972831726, -0.08842206001281738], [0.6339409947395325, 1.1208676099777222, -0.491970956325531], [0.3130512833595276, 1.0336881875991821, -0.3504226803779602], [0.6365931034088135, 1.1864879131317139, -0.5703117251396179], [0.2626345455646515, 1.086648941040039, -0.41380375623703003], [0.6151334047317505, 1.18065345287323, -0.6179181337356567], [0.2734646201133728, 1.0819001197814941, -0.49107590317726135], [0.6084989309310913, 1.1549227237701416, -0.5152263045310974], [0.2902046740055084, 1.0678914785385132, -0.39220768213272095], [0.5869235992431641, 1.113246202468872, -0.06153292581439018], [0.4573141038417816, 1.0629467964172363, 0.06345811486244202], [0.5553231835365295, 1.4333956241607666, -0.13051804900169373], [0.42126113176345825, 1.4063000679016113, -0.009979111142456532], [0.5345236659049988, 1.7237915992736816, 0.1350352168083191], [0.406576544046402, 1.705909013748169, 0.18108458817005157], [0.5371276140213013, 1.7679047584533691, 0.14148978888988495], [0.40594854950904846, 1.751962423324585, 0.18487276136875153], [0.5018821954727173, 1.8070181608200073, -0.17932364344596863], [0.40543389320373535, 1.7946573495864868, -0.15640726685523987]]"
20250404_161009_924043,20,stop,stop,"[[0.5059199333190918, 0.5798319578170776, -0.656223475933075], [0.5197476148605347, 0.5473728179931641, -0.6359991431236267], [0.5298747420310974, 0.5457073450088501, -0.6360851526260376], [0.5413616895675659, 0.5440082550048828, -0.6361767649650574], [0.4991488456726074, 0.5502755045890808, -0.6213435530662537], [0.49141573905944824, 0.5508602261543274, -0.6213056445121765], [0.4855344891548157, 0.5514957904815674, -0.62165367603302], [0.5657061338424683, 0.5459997057914734, -0.42635923624038696], [0.4902527928352356, 0.5537519454956055, -0.3483394384384155], [0.5264722108840942, 0.6083359122276306, -0.5744131803512573], [0.5013760328292847, 0.6144123673439026, -0.5524221658706665], [0.6484774351119995, 0.7050250172615051, -0.2789061665534973], [0.44041189551353455, 0.7010822892189026, -0.158995121717453], [0.6715874075889587, 0.9300453066825867, -0.23855486512184143], [0.38502418994903564, 0.9044107794761658, -0.0880621075630188], [0.6437298059463501, 1.1263219118118286, -0.4287291467189789], [0.3970238268375397, 1.0438600778579712, -0.3577605187892914], [0.643234133720398, 1.1914211511611938, -0.4916636049747467], [0.3627535402774811, 1.111566424369812, -0.4252322316169739], [0.625907301902771, 1.1825220584869385, -0.540535569190979], [0.3830627501010895, 1.0983741283416748, -0.48666006326675415], [0.6203471422195435, 1.1579622030258179, -0.45379894971847534], [0.38463443517684937, 1.0791468620300293, -0.3891361951828003], [0.593629002571106, 1.1039831638336182, -0.06897786259651184], [0.4625764787197113, 1.1001204252243042, 0.07071230560541153], [0.5761439800262451, 1.4328643083572388, -0.06593970954418182], [0.4399338662624359, 1.4128336906433105, 0.057034920901060104], [0.563011109828949, 1.7195724248886108, 0.2524709403514862], [0.43304911255836487, 1.70526921749115, 0.2746616303920746], [0.5668118596076965, 1.7622324228286743, 0.26390540599823], [0.4333833158016205, 1.7482759952545166, 0.283381849527359], [0.535628616809845, 1.8014718294143677, -0.05776328966021538], [0.4355212152004242, 1.7935874462127686, -0.07129338383674622]]"
20250404_161048_410441,20,stop,left,"[[0.5023366808891296, 0.5728597044944763, -0.4912576675415039], [0.5141018629074097, 0.5390899181365967, -0.46430617570877075], [0.5237380266189575, 0.5369070172309875, -0.46430110931396484], [0.5341231226921082, 0.5347139239311218, -0.46411633491516113], [0.49399417638778687, 0.5431357622146606, -0.45408743619918823], [0.4868839681148529, 0.5441612005233765, -0.45402830839157104], [0.4809860289096832, 0.545194685459137, -0.4543870985507965], [0.5578618049621582, 0.5379673838615417, -0.2667594254016876], [0.4840632975101471, 0.5477985143661499, -0.21038773655891418], [0.5214303135871887, 0.5992299914360046, -0.41797930002212524], [0.49738383293151855, 0.6040124893188477, -0.40213721990585327], [0.6383364200592041, 0.6567828059196472, -0.15706315636634827], [0.43775075674057007, 0.6890685558319092, -0.06281736493110657], [0.7317114472389221, 0.6130810976028442, -0.25564324855804443], [0.37838107347488403, 0.8968060612678528, 0.03487309068441391], [0.7988498210906982, 0.4153948724269867, -0.5360769033432007], [0.3572502136230469, 1.053300142288208, -0.11702847480773926], [0.8311024904251099, 0.3584965765476227, -0.6011229753494263], [0.3283116817474365, 1.1163769960403442, -0.13829395174980164], [0.8223906755447388, 0.3490062355995178, -0.6292807459831238], [0.34581655263900757, 1.1042777299880981, -0.19748318195343018], [0.8072498440742493, 0.3625052273273468, -0.5599713921546936], [0.35423988103866577, 1.0799527168273926, -0.14478716254234314], [0.5958219170570374, 1.063692569732666, -0.05675988644361496], [0.462729275226593, 1.0442544221878052, 0.05903056263923645], [0.5914292335510254, 1.3975684642791748, -0.05905304476618767], [0.44386380910873413, 1.3808356523513794, 0.014301170594990253], [0.5813112854957581, 1.6839931011199951, 0.20696720480918884], [0.43600767850875854, 1.6643773317337036, 0.16566529870033264], [0.5886714458465576, 1.722135066986084, 0.21570174396038055], [0.43739399313926697, 1.699896216392517, 0.1697734296321869], [0.5465973019599915, 1.7768301963806152, -0.08879099786281586], [0.4590982496738434, 1.7672230005264282, -0.15357705950737]]"
